player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Grégoire Defrel,mq MTQ,FW,Sassuolo,30-329,1991,36.0,11.0,1331.0,2.0,2.0,0.0,0.0,3.0,0.0,0.14,0.14,0.27,0.14,0.27,3.7,3.7,2.1,0.25,0.14,0.39,0.25,0.39,14.8,26.0,10.0,0.0,38.5,1.76,0.68,0.08,0.2,0.15,-1.7,-1.7,333.0,391.0,85.2,4501.0,642.0,212.0,236.0,89.8,91.0,109.0,83.5,15.0,22.0,68.2,-0.1,21.0,15.0,13.0,0.0,24.0,362.0,29.0,2.0,2.0,89.0,3.0,0.0,3.0,1.0,1.0,0.0,329.0,37.0,25.0,320.0,48.0,8.0,0.0,5.0,0.0,3.0,11.0,3.0,46.0,3.11,36.0,0.0,3.0,3.0,2.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,6.0,10.0,4.0,4.0,12.0,33.3,8.0,285.0,87.0,30.5,32.0,114.0,139.0,11.0,2.0,0.0,9.0,6.0,10.0,0.0,567.0,12.0,61.0,266.0,283.0,58.0,539.0,13.0,27.0,48.1,14.0,1.0,407.0,2231.0,1054.0,50.0,17.0,14.0,621.0,405.0,65.2,36.0,31.0,0.0,16.0,21.0,3.0,0.0,0.0,0.0,64.0,16.0,41.0,28.1
Alessandro Deiola,it ITA,MF,Cagliari,26-284,1995,32.0,27.0,2072.0,4.0,1.0,0.0,0.0,5.0,0.0,0.17,0.04,0.22,0.17,0.22,2.3,2.3,1.3,0.1,0.06,0.16,0.1,0.16,23.0,25.0,11.0,0.0,44.0,1.09,0.48,0.16,0.36,0.09,1.7,1.7,577.0,742.0,77.8,11576.0,2475.0,210.0,256.0,82.0,250.0,312.0,80.1,100.0,135.0,74.1,-0.3,13.0,34.0,13.0,2.0,56.0,730.0,12.0,11.0,0.0,150.0,26.0,10.0,1.0,1.0,0.0,0.0,465.0,123.0,154.0,54.0,581.0,67.0,0.0,3.0,3.0,21.0,16.0,22.0,30.0,1.3,25.0,0.0,0.0,4.0,0.0,4.0,0.17,3.0,0.0,0.0,1.0,0.0,0.0,42.0,24.0,15.0,26.0,1.0,12.0,49.0,24.5,37.0,405.0,103.0,25.4,122.0,209.0,74.0,40.0,10.0,0.0,30.0,36.0,36.0,0.0,966.0,75.0,291.0,509.0,203.0,23.0,956.0,7.0,11.0,63.6,9.0,0.0,536.0,2312.0,870.0,40.0,11.0,2.0,655.0,550.0,84.0,23.0,21.0,0.0,47.0,27.0,1.0,0.0,0.0,0.0,222.0,48.0,37.0,56.5
Filippo Delli Carri,it ITA,DF,Salernitana,23-009,1999,5.0,3.0,334.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.04,0.02,0.05,0.04,0.05,3.7,4.0,2.0,0.0,50.0,1.08,0.54,0.0,0.0,0.04,-0.1,-0.1,86.0,120.0,71.7,1419.0,772.0,40.0,48.0,83.3,38.0,50.0,76.0,6.0,14.0,42.9,-0.1,1.0,5.0,1.0,1.0,4.0,98.0,22.0,4.0,0.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,74.0,15.0,31.0,9.0,84.0,7.0,18.0,0.0,0.0,3.0,5.0,6.0,3.0,0.81,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,9.0,2.0,0.0,7.0,14.0,50.0,7.0,66.0,9.0,13.6,45.0,18.0,3.0,10.0,3.0,0.0,7.0,7.0,13.0,0.0,171.0,28.0,89.0,59.0,29.0,7.0,149.0,1.0,2.0,50.0,2.0,0.0,83.0,337.0,187.0,8.0,3.0,0.0,87.0,80.0,92.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,25.0,3.0,3.0,50.0
Merih Demiral,tr TUR,DF,Atalanta,24-068,1998,26.0,22.0,1896.0,1.0,2.0,0.0,0.0,8.0,0.0,0.05,0.09,0.14,0.05,0.14,2.1,2.1,0.0,0.1,0.0,0.1,0.1,0.1,21.1,24.0,5.0,0.0,20.8,1.14,0.24,0.04,0.2,0.09,-1.1,-1.1,696.0,796.0,87.4,15198.0,3462.0,173.0,196.0,88.3,386.0,421.0,91.7,127.0,159.0,79.9,2.0,1.0,23.0,1.0,0.0,21.0,745.0,51.0,49.0,0.0,84.0,18.0,1.0,0.0,0.0,0.0,0.0,596.0,79.0,121.0,101.0,601.0,45.0,2.0,1.0,0.0,10.0,10.0,8.0,8.0,0.38,3.0,1.0,0.0,4.0,0.0,3.0,0.14,0.0,0.0,0.0,3.0,0.0,0.0,40.0,25.0,23.0,15.0,2.0,11.0,20.0,55.0,9.0,345.0,138.0,40.0,172.0,158.0,15.0,41.0,15.0,1.0,26.0,54.0,85.0,1.0,1043.0,144.0,568.0,464.0,59.0,34.0,994.0,2.0,4.0,50.0,2.0,0.0,515.0,3252.0,1060.0,17.0,2.0,1.0,561.0,540.0,96.3,4.0,5.0,0.0,28.0,16.0,3.0,0.0,1.0,0.0,195.0,96.0,38.0,71.6
Diego Demme,de GER,MF,Napoli,30-172,1991,17.0,6.0,605.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.05,0.05,0.0,0.05,6.7,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.02,0.0,0.0,460.0,510.0,90.2,7725.0,1903.0,229.0,242.0,94.6,183.0,199.0,92.0,37.0,56.0,66.1,-0.3,3.0,34.0,5.0,2.0,25.0,502.0,8.0,7.0,0.0,72.0,6.0,5.0,0.0,0.0,0.0,0.0,421.0,32.0,57.0,70.0,424.0,10.0,1.0,1.0,0.0,5.0,10.0,2.0,17.0,2.53,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,6.0,6.0,3.0,8.0,21.0,38.1,13.0,203.0,52.0,25.6,65.0,102.0,36.0,14.0,2.0,0.0,12.0,12.0,4.0,0.0,566.0,18.0,155.0,341.0,109.0,2.0,560.0,3.0,4.0,75.0,3.0,0.0,393.0,1655.0,811.0,32.0,8.0,2.0,451.0,439.0,97.3,4.0,8.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,68.0,6.0,4.0,60.0
Fabio Depaoli,it ITA,DF,Hellas Verona,25-018,1997,16.0,6.0,627.0,1.0,1.0,0.0,0.0,3.0,0.0,0.14,0.14,0.29,0.14,0.29,0.4,0.4,0.3,0.06,0.04,0.1,0.06,0.1,7.0,7.0,3.0,0.0,42.9,1.0,0.43,0.14,0.33,0.06,0.6,0.6,160.0,258.0,62.0,2762.0,1438.0,78.0,103.0,75.7,65.0,88.0,73.9,14.0,48.0,29.2,0.7,3.0,9.0,13.0,4.0,23.0,203.0,55.0,1.0,0.0,39.0,6.0,23.0,0.0,0.0,0.0,0.0,101.0,78.0,79.0,13.0,176.0,9.0,54.0,1.0,3.0,9.0,17.0,19.0,9.0,1.29,7.0,1.0,0.0,0.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,3.0,2.0,2.0,7.0,28.6,5.0,110.0,34.0,30.9,39.0,48.0,23.0,12.0,2.0,0.0,10.0,8.0,18.0,0.0,330.0,17.0,68.0,144.0,142.0,14.0,277.0,8.0,12.0,66.7,10.0,1.0,177.0,834.0,489.0,27.0,14.0,2.0,203.0,170.0,83.7,5.0,5.0,0.0,20.0,8.0,3.0,0.0,0.0,0.0,53.0,7.0,12.0,36.8
Fabio Depaoli,it ITA,"MF,DF",Sampdoria,25-018,1997,6.0,1.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,66.7,401.0,153.0,10.0,10.0,100.0,9.0,11.0,81.8,3.0,6.0,50.0,0.0,0.0,3.0,0.0,0.0,4.0,30.0,3.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,9.0,6.0,4.0,25.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,36.0,5.0,13.9,13.0,13.0,10.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,49.0,2.0,13.0,22.0,18.0,2.0,47.0,2.0,3.0,66.7,2.0,0.0,30.0,112.0,55.0,3.0,1.0,0.0,40.0,29.0,72.5,2.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,25.0
Mattia Destro,it ITA,FW,Genoa,31-053,1991,26.0,21.0,1726.0,9.0,1.0,0.0,0.0,4.0,0.0,0.47,0.05,0.52,0.47,0.52,7.7,7.7,1.0,0.4,0.05,0.45,0.4,0.45,19.2,55.0,21.0,0.0,38.2,2.87,1.1,0.16,0.43,0.14,1.3,1.3,209.0,346.0,60.4,2871.0,712.0,135.0,200.0,67.5,55.0,99.0,55.6,10.0,22.0,45.5,0.0,10.0,20.0,5.0,1.0,25.0,303.0,43.0,0.0,1.0,103.0,4.0,5.0,0.0,0.0,0.0,0.0,180.0,83.0,83.0,19.0,209.0,48.0,3.0,16.0,1.0,9.0,17.0,9.0,24.0,1.25,16.0,0.0,3.0,3.0,2.0,4.0,0.21,2.0,0.0,1.0,0.0,1.0,0.0,14.0,8.0,2.0,5.0,7.0,3.0,5.0,60.0,2.0,264.0,80.0,30.3,18.0,112.0,134.0,18.0,2.0,0.0,16.0,6.0,16.0,0.0,605.0,14.0,53.0,322.0,252.0,85.0,562.0,10.0,28.0,35.7,10.0,4.0,272.0,870.0,449.0,29.0,9.0,9.0,860.0,426.0,49.5,66.0,28.0,0.0,44.0,34.0,20.0,0.0,0.0,0.0,62.0,69.0,129.0,34.8
Gerard Deulofeu,es ESP,"FW,MF",Udinese,28-060,1994,32.0,29.0,2481.0,12.0,4.0,1.0,1.0,9.0,0.0,0.44,0.15,0.58,0.4,0.54,8.4,7.7,6.4,0.31,0.23,0.54,0.28,0.51,27.6,74.0,32.0,13.0,43.2,2.68,1.16,0.15,0.34,0.1,3.6,3.3,720.0,1035.0,69.6,12487.0,4713.0,365.0,446.0,81.8,259.0,322.0,80.4,83.0,187.0,44.4,-2.4,74.0,45.0,73.0,7.0,126.0,830.0,205.0,59.0,4.0,139.0,47.0,82.0,117.0,34.0,52.0,2.0,720.0,120.0,195.0,75.0,934.0,3.0,9.0,13.0,7.0,13.0,51.0,65.0,127.0,4.61,74.0,34.0,7.0,7.0,4.0,10.0,0.36,6.0,1.0,0.0,2.0,1.0,0.0,16.0,9.0,3.0,5.0,8.0,3.0,23.0,13.0,20.0,479.0,145.0,30.3,70.0,208.0,201.0,23.0,0.0,0.0,23.0,26.0,4.0,0.0,1386.0,15.0,93.0,502.0,910.0,192.0,1181.0,47.0,107.0,43.9,54.0,4.0,1005.0,6180.0,4323.0,236.0,79.0,72.0,1366.0,952.0,69.7,62.0,66.0,0.0,25.0,33.0,30.0,1.0,0.0,0.0,133.0,1.0,29.0,3.3
Jacopo Dezi,it ITA,MF,Venezia,30-091,1992,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.15,0.35,0.21,0.35,0.2,1.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.04,0.0,0.0,22.0,26.0,84.6,495.0,144.0,5.0,6.0,83.3,14.0,15.0,93.3,3.0,5.0,60.0,0.0,1.0,3.0,3.0,1.0,5.0,24.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,8.0,3.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,0.0,3.0,18.0,12.0,1.0,28.0,1.0,2.0,50.0,1.0,0.0,23.0,141.0,69.0,4.0,0.0,1.0,22.0,20.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0
Samuel Di Carmine,it ITA,FW,Hellas Verona,33-234,1988,1.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.4,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.03,0.0,0.0,5.0,5.0,100.0,81.0,8.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,7.0,4.0,1.0,9.0,1.0,1.0,100.0,1.0,0.0,8.0,36.0,16.0,1.0,1.0,0.0,13.0,7.0,53.8,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Federico Di Francesco,it ITA,"FW,MF",Empoli,27-332,1994,25.0,17.0,1343.0,5.0,0.0,0.0,0.0,2.0,0.0,0.34,0.0,0.34,0.34,0.34,2.4,2.4,1.0,0.16,0.06,0.23,0.16,0.23,14.9,25.0,8.0,0.0,32.0,1.68,0.54,0.2,0.63,0.1,2.6,2.6,249.0,375.0,66.4,4114.0,1286.0,137.0,170.0,80.6,74.0,112.0,66.1,23.0,57.0,40.4,-1.0,15.0,25.0,13.0,1.0,39.0,360.0,15.0,1.0,0.0,75.0,11.0,32.0,7.0,3.0,3.0,0.0,244.0,50.0,81.0,38.0,307.0,21.0,1.0,3.0,2.0,9.0,24.0,13.0,39.0,2.61,29.0,1.0,1.0,3.0,4.0,4.0,0.27,1.0,1.0,0.0,1.0,1.0,0.0,14.0,10.0,1.0,7.0,6.0,4.0,20.0,20.0,16.0,274.0,75.0,27.4,39.0,120.0,115.0,18.0,2.0,0.0,16.0,10.0,8.0,0.0,567.0,13.0,57.0,233.0,318.0,87.0,553.0,8.0,34.0,23.5,9.0,0.0,409.0,2122.0,1120.0,57.0,18.0,15.0,616.0,409.0,66.4,34.0,33.0,0.0,35.0,28.0,13.0,1.0,0.0,0.0,76.0,5.0,27.0,15.6
Giovanni Di Lorenzo,it ITA,DF,Napoli,28-281,1993,32.0,32.0,2779.0,1.0,4.0,0.0,0.0,3.0,0.0,0.03,0.13,0.16,0.03,0.16,1.1,1.1,2.7,0.04,0.09,0.12,0.04,0.12,30.9,18.0,5.0,0.0,27.8,0.58,0.16,0.06,0.2,0.06,-0.1,-0.1,1986.0,2254.0,88.1,33558.0,12106.0,960.0,1038.0,92.5,843.0,924.0,91.2,150.0,204.0,73.5,1.3,31.0,147.0,41.0,8.0,157.0,1920.0,334.0,50.0,0.0,237.0,42.0,45.0,1.0,0.0,0.0,0.0,1598.0,436.0,220.0,301.0,1585.0,49.0,283.0,4.0,3.0,19.0,53.0,55.0,63.0,2.04,54.0,2.0,3.0,3.0,1.0,6.0,0.19,3.0,1.0,0.0,2.0,0.0,0.0,66.0,43.0,43.0,17.0,6.0,31.0,60.0,51.7,29.0,371.0,135.0,36.4,162.0,132.0,77.0,49.0,11.0,1.0,38.0,44.0,36.0,0.0,2532.0,119.0,735.0,1272.0,702.0,85.0,2208.0,19.0,41.0,46.3,19.0,2.0,1706.0,8271.0,4382.0,199.0,80.0,13.0,1842.0,1750.0,95.0,22.0,27.0,0.0,44.0,48.0,8.0,1.0,0.0,0.0,229.0,50.0,28.0,64.1
Francesco Di Mariano,it ITA,FW,Venezia,26-022,1996,1.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.08,0.08,0.0,0.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,78.6,230.0,28.0,3.0,4.0,75.0,5.0,6.0,83.3,3.0,4.0,75.0,-0.1,1.0,0.0,1.0,1.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,6.0,1.0,16.7,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,2.0,10.0,13.0,2.0,20.0,0.0,2.0,0.0,0.0,0.0,17.0,139.0,55.0,4.0,1.0,1.0,22.0,17.0,77.3,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Francesco Di Tacchio,it ITA,MF,Salernitana,32-022,1990,18.0,14.0,1255.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.03,0.01,0.04,0.03,0.04,13.9,14.0,1.0,1.0,7.1,1.0,0.07,0.0,0.0,0.03,-0.4,-0.4,433.0,536.0,80.8,7982.0,2557.0,182.0,206.0,88.3,175.0,203.0,86.2,63.0,102.0,61.8,-0.1,3.0,50.0,8.0,0.0,50.0,490.0,46.0,42.0,0.0,71.0,11.0,3.0,0.0,0.0,0.0,0.0,366.0,59.0,111.0,415.0,74.0,33.0,1.0,2.0,3.0,6.0,11.0,13.0,9.0,0.65,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,7.0,10.0,1.0,9.0,26.0,34.6,17.0,197.0,55.0,27.9,98.0,86.0,13.0,25.0,9.0,0.0,16.0,36.0,23.0,0.0,674.0,47.0,181.0,432.0,92.0,8.0,637.0,5.0,10.0,50.0,5.0,1.0,395.0,1642.0,750.0,24.0,7.0,0.0,401.0,375.0,93.5,7.0,10.0,0.0,30.0,28.0,0.0,0.0,0.0,1.0,143.0,18.0,19.0,48.6
Amadou Diawara,gn GUI,MF,Roma,24-299,1997,4.0,2.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,1.9,1.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.01,0.0,0.0,55.0,70.0,78.6,944.0,222.0,27.0,30.0,90.0,24.0,29.0,82.8,3.0,8.0,37.5,0.0,1.0,4.0,0.0,0.0,3.0,67.0,3.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,8.0,11.0,6.0,58.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,4.0,50.0,2.0,30.0,7.0,23.3,19.0,10.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,79.0,2.0,25.0,47.0,10.0,0.0,76.0,1.0,1.0,100.0,1.0,0.0,43.0,149.0,44.0,1.0,1.0,0.0,51.0,48.0,94.1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,100.0
Brahim Díaz,es ESP,MF,Milan,22-282,1999,30.0,25.0,1836.0,3.0,3.0,0.0,0.0,4.0,0.0,0.15,0.15,0.29,0.15,0.29,4.7,4.7,2.5,0.23,0.12,0.35,0.23,0.35,20.4,30.0,6.0,0.0,20.0,1.47,0.29,0.1,0.5,0.16,-1.7,-1.7,609.0,722.0,84.3,9860.0,2229.0,315.0,358.0,88.0,227.0,259.0,87.6,45.0,71.0,63.4,0.5,31.0,55.0,29.0,3.0,66.0,692.0,30.0,4.0,1.0,121.0,13.0,16.0,3.0,0.0,0.0,0.0,593.0,71.0,58.0,243.0,456.0,11.0,1.0,6.0,8.0,2.0,33.0,12.0,68.0,3.33,52.0,2.0,5.0,3.0,3.0,10.0,0.49,7.0,1.0,0.0,2.0,0.0,0.0,34.0,27.0,7.0,17.0,10.0,7.0,20.0,35.0,13.0,364.0,104.0,28.6,41.0,193.0,130.0,8.0,2.0,0.0,6.0,12.0,6.0,0.0,969.0,10.0,66.0,552.0,442.0,71.0,940.0,40.0,77.0,51.9,43.0,3.0,790.0,4325.0,2310.0,121.0,48.0,11.0,942.0,732.0,77.7,47.0,53.0,0.0,24.0,35.0,4.0,0.0,0.0,0.0,132.0,7.0,48.0,12.7
Mitchell Dijks,nl NED,DF,Bologna,29-092,1993,14.0,6.0,589.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.31,0.31,0.0,0.31,0.6,0.6,0.3,0.09,0.04,0.14,0.09,0.14,6.5,5.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.12,-0.6,-0.6,217.0,284.0,76.4,3534.0,1691.0,112.0,130.0,86.2,87.0,113.0,77.0,16.0,26.0,61.5,1.7,5.0,12.0,3.0,3.0,18.0,225.0,59.0,2.0,0.0,39.0,2.0,15.0,0.0,0.0,0.0,0.0,169.0,57.0,58.0,178.0,36.0,8.0,57.0,2.0,0.0,1.0,10.0,17.0,8.0,1.22,5.0,2.0,1.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,11.0,3.0,3.0,10.0,17.0,58.8,7.0,130.0,31.0,23.8,69.0,39.0,22.0,10.0,2.0,0.0,8.0,9.0,5.0,1.0,350.0,20.0,130.0,132.0,120.0,14.0,294.0,14.0,28.0,50.0,15.0,5.0,216.0,1211.0,754.0,25.0,10.0,3.0,244.0,211.0,86.5,9.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,33.0,6.0,4.0,60.0
Federico Dimarco,it ITA,DF,Inter,24-183,1997,31.0,13.0,1398.0,2.0,3.0,0.0,1.0,1.0,0.0,0.13,0.19,0.32,0.13,0.32,3.4,2.7,5.2,0.22,0.33,0.55,0.17,0.51,15.5,36.0,16.0,3.0,44.4,2.32,1.03,0.06,0.13,0.07,-1.4,-0.7,955.0,1171.0,81.6,18412.0,6600.0,429.0,449.0,95.5,350.0,405.0,86.4,148.0,256.0,57.8,-2.2,50.0,70.0,29.0,16.0,83.0,986.0,185.0,36.0,2.0,100.0,67.0,56.0,72.0,19.0,43.0,1.0,747.0,152.0,272.0,1006.0,85.0,10.0,61.0,2.0,2.0,16.0,27.0,35.0,80.0,5.15,40.0,28.0,3.0,6.0,1.0,6.0,0.39,1.0,3.0,0.0,2.0,0.0,0.0,22.0,12.0,8.0,10.0,4.0,10.0,23.0,43.5,13.0,178.0,48.0,27.0,47.0,82.0,49.0,19.0,1.0,0.0,18.0,27.0,13.0,0.0,1320.0,78.0,383.0,611.0,456.0,49.0,1135.0,8.0,15.0,53.3,9.0,1.0,870.0,4746.0,3003.0,108.0,48.0,9.0,954.0,902.0,94.5,10.0,9.0,0.0,17.0,12.0,2.0,0.0,0.0,0.0,133.0,8.0,17.0,32.0
Filippo Distefano,it ITA,FW,Fiorentina,18-257,2003,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,45.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
