player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Gabriel Jesus,br BRA,FW,Manchester City,25-039,1997,26.0,19.0,1697.0,8.0,8.0,1.0,1.0,0.0,0.0,0.42,0.42,0.85,0.37,0.8,9.1,8.3,5.3,0.48,0.28,0.76,0.44,0.72,18.9,56.0,20.0,0.0,35.7,2.97,1.06,0.13,0.35,0.15,-1.1,-1.3,599.0,709.0,84.5,8813.0,1562.0,333.0,368.0,90.5,213.0,254.0,83.9,27.0,39.0,69.2,2.7,33.0,18.0,30.0,6.0,52.0,693.0,16.0,1.0,2.0,133.0,8.0,26.0,0.0,0.0,0.0,0.0,586.0,58.0,65.0,91.0,573.0,15.0,5.0,12.0,1.0,9.0,24.0,18.0,66.0,3.5,47.0,0.0,9.0,6.0,2.0,17.0,0.9,10.0,0.0,2.0,1.0,2.0,2.0,22.0,11.0,5.0,6.0,11.0,5.0,24.0,20.8,19.0,277.0,67.0,24.2,33.0,126.0,118.0,23.0,1.0,0.0,22.0,18.0,7.0,0.0,957.0,13.0,82.0,352.0,574.0,148.0,942.0,31.0,51.0,60.8,35.0,4.0,758.0,3646.0,1847.0,136.0,20.0,30.0,1003.0,738.0,73.6,51.0,41.0,0.0,28.0,25.0,9.0,1.0,0.0,0.0,117.0,20.0,33.0,37.7
Raúl Jiménez,mx MEX,FW,Wolves,31-007,1991,32.0,28.0,2451.0,6.0,3.0,1.0,1.0,9.0,2.0,0.22,0.11,0.33,0.18,0.29,6.6,6.0,2.1,0.24,0.08,0.32,0.22,0.3,27.2,56.0,15.0,1.0,26.8,2.06,0.55,0.09,0.33,0.11,-0.6,-1.0,516.0,732.0,70.5,7869.0,1663.0,309.0,401.0,77.1,144.0,192.0,75.0,41.0,74.0,55.4,0.9,29.0,37.0,14.0,1.0,48.0,681.0,51.0,0.0,3.0,210.0,13.0,15.0,0.0,0.0,0.0,0.0,461.0,155.0,116.0,33.0,591.0,31.0,7.0,25.0,4.0,21.0,37.0,35.0,61.0,2.24,41.0,1.0,4.0,7.0,5.0,14.0,0.51,6.0,0.0,3.0,3.0,1.0,1.0,30.0,21.0,4.0,16.0,10.0,4.0,21.0,19.0,17.0,427.0,105.0,24.6,41.0,225.0,161.0,32.0,6.0,0.0,26.0,18.0,26.0,0.0,1138.0,33.0,109.0,639.0,457.0,130.0,1086.0,36.0,91.0,39.6,43.0,2.0,767.0,2883.0,1515.0,89.0,20.0,17.0,1327.0,834.0,62.8,84.0,62.0,2.0,54.0,56.0,22.0,0.0,0.0,0.0,114.0,69.0,89.0,43.7
Joelinton,br BRA,"MF,FW",Newcastle Utd,25-271,1996,33.0,28.0,2458.0,4.0,1.0,0.0,0.0,8.0,0.0,0.15,0.04,0.18,0.15,0.18,4.0,4.0,1.8,0.15,0.06,0.21,0.15,0.21,27.3,44.0,14.0,0.0,31.8,1.61,0.51,0.09,0.29,0.09,0.0,0.0,716.0,903.0,79.3,10966.0,2800.0,398.0,473.0,84.1,242.0,300.0,80.7,49.0,71.0,69.0,-0.8,27.0,53.0,19.0,4.0,67.0,890.0,13.0,0.0,1.0,287.0,9.0,17.0,0.0,0.0,0.0,0.0,622.0,166.0,115.0,141.0,607.0,55.0,8.0,17.0,0.0,15.0,40.0,28.0,62.0,2.27,42.0,0.0,3.0,8.0,6.0,6.0,0.22,4.0,0.0,0.0,1.0,1.0,0.0,71.0,43.0,33.0,28.0,10.0,21.0,54.0,38.9,33.0,588.0,157.0,26.7,183.0,266.0,139.0,64.0,11.0,0.0,53.0,47.0,46.0,1.0,1351.0,81.0,306.0,686.0,470.0,84.0,1338.0,33.0,64.0,51.6,35.0,4.0,870.0,4345.0,2409.0,101.0,36.0,10.0,1070.0,837.0,78.2,73.0,68.0,0.0,74.0,48.0,3.0,0.0,0.0,0.0,228.0,103.0,103.0,50.0
Ben Johnson,eng ENG,DF,West Ham,22-108,2000,18.0,16.0,1386.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0,0.06,0.06,0.06,0.1,0.1,0.8,0.01,0.05,0.06,0.01,0.06,15.4,5.0,1.0,0.0,20.0,0.32,0.06,0.2,1.0,0.02,0.9,0.9,520.0,749.0,69.4,10167.0,4036.0,217.0,249.0,87.1,213.0,292.0,72.9,79.0,167.0,47.3,-0.8,9.0,43.0,18.0,13.0,49.0,602.0,147.0,6.0,1.0,73.0,30.0,40.0,0.0,0.0,0.0,0.0,349.0,170.0,230.0,91.0,469.0,32.0,141.0,5.0,2.0,21.0,25.0,33.0,16.0,1.04,14.0,1.0,0.0,0.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,14.0,12.0,4.0,17.0,30.0,56.7,13.0,167.0,60.0,35.9,83.0,52.0,32.0,49.0,10.0,1.0,39.0,25.0,49.0,0.0,931.0,92.0,337.0,410.0,229.0,13.0,786.0,9.0,16.0,56.3,12.0,2.0,501.0,2344.0,1019.0,41.0,20.0,1.0,541.0,499.0,92.2,11.0,13.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,113.0,18.0,19.0,48.6
Curtis Jones,eng ENG,MF,Liverpool,21-102,2001,14.0,9.0,761.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24,0.8,0.8,0.6,0.09,0.07,0.16,0.09,0.16,8.5,16.0,7.0,0.0,43.8,1.89,0.83,0.06,0.14,0.05,0.2,0.2,454.0,505.0,89.9,7669.0,1580.0,233.0,244.0,95.5,177.0,191.0,92.7,40.0,57.0,70.2,0.4,8.0,36.0,5.0,0.0,28.0,490.0,15.0,6.0,0.0,85.0,12.0,2.0,3.0,0.0,2.0,0.0,434.0,30.0,41.0,60.0,424.0,11.0,4.0,0.0,1.0,2.0,9.0,9.0,21.0,2.48,11.0,1.0,2.0,2.0,3.0,2.0,0.24,1.0,0.0,0.0,1.0,0.0,0.0,11.0,8.0,2.0,8.0,1.0,2.0,8.0,25.0,6.0,192.0,54.0,28.1,32.0,107.0,53.0,5.0,0.0,0.0,5.0,10.0,1.0,0.0,600.0,9.0,75.0,360.0,212.0,15.0,589.0,15.0,25.0,60.0,15.0,1.0,479.0,2592.0,1235.0,70.0,22.0,5.0,529.0,480.0,90.7,14.0,18.0,0.0,11.0,26.0,1.0,0.0,0.0,0.0,69.0,7.0,10.0,41.2
Phil Jones,eng ENG,DF,Manchester Utd,30-080,1992,4.0,2.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,79.0,89.9,1401.0,383.0,22.0,24.0,91.7,42.0,44.0,95.5,6.0,8.0,75.0,0.0,1.0,7.0,0.0,0.0,5.0,79.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,7.0,7.0,10.0,62.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,2.0,3.0,66.7,1.0,23.0,4.0,17.4,11.0,11.0,1.0,3.0,3.0,0.0,0.0,4.0,9.0,0.0,100.0,18.0,47.0,51.0,7.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,64.0,284.0,141.0,5.0,1.0,0.0,63.0,63.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,100.0
Jorginho,it ITA,MF,Chelsea,30-143,1991,28.0,25.0,2183.0,6.0,2.0,6.0,7.0,4.0,0.0,0.25,0.08,0.33,0.0,0.08,5.7,0.4,2.6,0.24,0.11,0.35,0.02,0.13,24.3,9.0,2.0,0.0,22.2,0.37,0.08,0.0,0.0,0.05,0.3,-0.4,1573.0,1759.0,89.4,27851.0,6791.0,690.0,748.0,92.2,720.0,780.0,92.3,136.0,190.0,71.6,-0.6,21.0,150.0,33.0,0.0,132.0,1712.0,47.0,47.0,7.0,301.0,21.0,3.0,0.0,0.0,0.0,0.0,1414.0,140.0,205.0,125.0,1570.0,46.0,0.0,2.0,2.0,14.0,53.0,13.0,56.0,2.31,48.0,1.0,1.0,2.0,2.0,8.0,0.33,8.0,0.0,0.0,0.0,0.0,0.0,65.0,44.0,28.0,31.0,6.0,22.0,74.0,29.7,52.0,466.0,165.0,35.4,170.0,228.0,68.0,35.0,6.0,0.0,29.0,59.0,21.0,1.0,1984.0,62.0,454.0,1213.0,432.0,15.0,1943.0,12.0,15.0,80.0,13.0,1.0,1381.0,5349.0,2663.0,110.0,31.0,1.0,1536.0,1477.0,96.2,11.0,22.0,0.0,38.0,44.0,0.0,0.0,0.0,0.0,258.0,19.0,28.0,40.4
Diogo Jota,pt POR,FW,Liverpool,25-159,1996,33.0,25.0,2217.0,15.0,3.0,0.0,0.0,3.0,0.0,0.61,0.12,0.73,0.61,0.73,15.2,15.2,5.4,0.62,0.22,0.83,0.62,0.83,24.6,84.0,33.0,0.0,39.3,3.41,1.34,0.18,0.45,0.18,-0.2,-0.2,534.0,723.0,73.9,8633.0,1982.0,264.0,335.0,78.8,216.0,265.0,81.5,37.0,65.0,56.9,-2.4,36.0,49.0,28.0,2.0,65.0,716.0,7.0,0.0,7.0,145.0,7.0,15.0,0.0,0.0,0.0,0.0,531.0,114.0,78.0,200.0,465.0,32.0,1.0,8.0,4.0,12.0,32.0,38.0,83.0,3.37,54.0,0.0,12.0,4.0,9.0,13.0,0.53,6.0,0.0,4.0,1.0,2.0,0.0,33.0,20.0,14.0,13.0,6.0,9.0,43.0,20.9,34.0,556.0,155.0,27.9,95.0,224.0,237.0,19.0,3.0,0.0,16.0,15.0,6.0,0.0,1059.0,15.0,99.0,460.0,578.0,172.0,1052.0,31.0,71.0,43.7,38.0,8.0,753.0,3725.0,2326.0,128.0,37.0,25.0,1299.0,815.0,62.7,55.0,46.0,0.0,37.0,44.0,4.0,2.0,0.0,0.0,131.0,34.0,91.0,27.2
James Justin,eng ENG,DF,Leicester City,24-078,1998,11.0,9.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,0.07,0.11,0.18,0.07,0.18,9.1,5.0,1.0,0.0,20.0,0.55,0.11,0.0,0.0,0.13,-0.6,-0.6,420.0,528.0,79.5,6496.0,2175.0,217.0,235.0,92.3,167.0,203.0,82.3,24.0,60.0,40.0,-1.0,9.0,20.0,7.0,3.0,31.0,443.0,85.0,6.0,0.0,72.0,8.0,10.0,0.0,0.0,0.0,0.0,348.0,101.0,79.0,86.0,332.0,26.0,79.0,0.0,2.0,9.0,18.0,16.0,15.0,1.65,14.0,0.0,0.0,0.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,10.0,11.0,3.0,5.0,11.0,45.5,6.0,144.0,41.0,28.5,69.0,54.0,21.0,26.0,5.0,0.0,21.0,24.0,29.0,0.0,654.0,40.0,235.0,293.0,166.0,16.0,573.0,4.0,9.0,44.4,5.0,1.0,368.0,1528.0,891.0,35.0,12.0,4.0,427.0,383.0,89.7,2.0,12.0,0.0,8.0,12.0,1.0,0.0,0.0,0.0,76.0,14.0,15.0,48.3
Mathias Jørgensen,dk DEN,DF,Brentford,32-019,1990,8.0,6.0,518.0,1.0,0.0,0.0,0.0,2.0,0.0,0.17,0.0,0.17,0.17,0.17,0.1,0.1,0.1,0.02,0.02,0.03,0.02,0.03,5.8,2.0,1.0,0.0,50.0,0.35,0.17,0.5,1.0,0.05,0.9,0.9,247.0,332.0,74.4,4847.0,2153.0,93.0,105.0,88.6,119.0,156.0,76.3,32.0,62.0,51.6,-0.1,2.0,15.0,3.0,3.0,17.0,264.0,68.0,8.0,0.0,32.0,7.0,8.0,1.0,0.0,0.0,0.0,177.0,52.0,103.0,13.0,219.0,28.0,59.0,1.0,1.0,3.0,15.0,5.0,6.0,1.04,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,4.0,3.0,6.0,9.0,66.7,3.0,54.0,13.0,24.1,28.0,19.0,7.0,8.0,1.0,0.0,7.0,10.0,14.0,0.0,382.0,30.0,163.0,160.0,78.0,4.0,314.0,0.0,0.0,0.0,0.0,0.0,171.0,909.0,609.0,11.0,5.0,0.0,204.0,194.0,95.1,1.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,66.0,18.0,8.0,69.2
Ozan Kabak,tr TUR,DF,Norwich City,22-048,2000,11.0,11.0,922.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.02,0.0,0.02,0.02,0.02,10.2,4.0,2.0,0.0,50.0,0.39,0.2,0.0,0.0,0.05,-0.2,-0.2,341.0,414.0,82.4,7111.0,2287.0,92.0,112.0,82.1,197.0,216.0,91.2,45.0,71.0,63.4,0.0,2.0,17.0,0.0,0.0,18.0,397.0,17.0,13.0,0.0,74.0,11.0,0.0,0.0,0.0,0.0,0.0,311.0,42.0,61.0,56.0,310.0,22.0,4.0,2.0,0.0,9.0,9.0,10.0,10.0,0.98,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,6.0,6.0,1.0,4.0,9.0,44.4,5.0,94.0,38.0,40.4,65.0,27.0,2.0,19.0,12.0,0.0,7.0,22.0,29.0,0.0,514.0,75.0,325.0,208.0,16.0,5.0,498.0,14.0,18.0,77.8,14.0,0.0,319.0,1691.0,948.0,15.0,3.0,0.0,333.0,320.0,96.1,3.0,6.0,0.0,12.0,13.0,0.0,0.0,2.0,0.0,80.0,29.0,20.0,59.2
Christian Kabasele,be BEL,DF,Watford,31-077,1991,14.0,10.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.04,0.0,0.04,0.04,0.04,11.3,4.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.11,-0.4,-0.4,327.0,410.0,79.8,7567.0,2392.0,57.0,74.0,77.0,200.0,226.0,88.5,66.0,103.0,64.1,0.0,1.0,16.0,2.0,1.0,25.0,401.0,9.0,5.0,0.0,59.0,3.0,1.0,0.0,0.0,0.0,0.0,252.0,51.0,107.0,28.0,317.0,29.0,4.0,1.0,0.0,9.0,6.0,3.0,4.0,0.36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,4.0,3.0,0.0,1.0,3.0,33.3,2.0,65.0,24.0,36.9,41.0,22.0,2.0,28.0,14.0,0.0,14.0,23.0,55.0,2.0,530.0,103.0,338.0,200.0,15.0,7.0,521.0,0.0,1.0,0.0,1.0,0.0,274.0,1255.0,539.0,12.0,0.0,0.0,285.0,282.0,98.9,0.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,107.0,45.0,14.0,76.3
Samuel Kalu,ng NGA,FW,Watford,24-259,1997,3.0,1.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.07,0.0,0.07,0.07,0.07,1.5,3.0,1.0,1.0,33.3,2.05,0.68,0.0,0.0,0.04,-0.1,-0.1,32.0,38.0,84.2,473.0,94.0,24.0,25.0,96.0,5.0,8.0,62.5,3.0,5.0,60.0,0.0,0.0,1.0,1.0,0.0,4.0,36.0,2.0,2.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,28.0,5.0,5.0,4.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.36,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,15.0,4.0,26.7,5.0,4.0,6.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,62.0,4.0,9.0,24.0,31.0,2.0,59.0,2.0,4.0,50.0,2.0,0.0,44.0,193.0,86.0,7.0,2.0,0.0,60.0,46.0,76.7,7.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,40.0
Hassane Kamara,ci CIV,DF,Watford,28-068,1994,17.0,17.0,1501.0,1.0,0.0,0.0,0.0,5.0,1.0,0.06,0.0,0.06,0.06,0.06,0.2,0.2,0.4,0.01,0.03,0.04,0.01,0.04,16.7,5.0,1.0,0.0,20.0,0.3,0.06,0.2,1.0,0.03,0.8,0.8,604.0,862.0,70.1,10404.0,4835.0,273.0,321.0,85.0,273.0,353.0,77.3,45.0,136.0,33.1,-0.4,9.0,29.0,9.0,4.0,43.0,685.0,177.0,10.0,1.0,140.0,12.0,19.0,0.0,0.0,0.0,0.0,432.0,168.0,262.0,564.0,83.0,26.0,167.0,1.0,3.0,27.0,38.0,31.0,21.0,1.26,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,29.0,36.0,17.0,4.0,22.0,37.0,59.5,15.0,282.0,73.0,25.9,171.0,92.0,19.0,31.0,5.0,0.0,26.0,83.0,57.0,0.0,1100.0,80.0,508.0,487.0,165.0,9.0,926.0,16.0,31.0,51.6,17.0,1.0,577.0,3058.0,1422.0,43.0,16.0,2.0,519.0,482.0,92.9,10.0,9.0,1.0,25.0,14.0,0.0,0.0,1.0,0.0,178.0,38.0,12.0,76.0
Harry Kane,eng ENG,FW,Tottenham,28-288,1993,34.0,33.0,2962.0,13.0,8.0,2.0,2.0,5.0,0.0,0.4,0.24,0.64,0.33,0.58,16.2,14.7,8.1,0.49,0.25,0.74,0.45,0.69,32.9,111.0,43.0,8.0,38.7,3.37,1.31,0.1,0.26,0.13,-3.2,-3.7,617.0,884.0,69.8,12185.0,3700.0,273.0,354.0,77.1,213.0,286.0,74.5,113.0,171.0,66.1,-0.1,45.0,85.0,34.0,6.0,109.0,832.0,52.0,3.0,16.0,240.0,35.0,34.0,0.0,0.0,0.0,0.0,541.0,164.0,179.0,85.0,687.0,31.0,14.0,7.0,10.0,13.0,59.0,61.0,105.0,3.19,78.0,2.0,9.0,8.0,6.0,19.0,0.58,15.0,0.0,1.0,3.0,0.0,0.0,19.0,10.0,3.0,11.0,5.0,8.0,24.0,33.3,16.0,346.0,102.0,29.5,25.0,142.0,179.0,20.0,8.0,1.0,12.0,7.0,35.0,0.0,1324.0,44.0,138.0,693.0,594.0,166.0,1264.0,57.0,93.0,61.3,61.0,9.0,924.0,4882.0,2326.0,128.0,46.0,24.0,1616.0,1016.0,62.9,84.0,68.0,0.0,41.0,62.0,15.0,0.0,0.0,0.0,138.0,89.0,102.0,46.6
N'Golo Kanté,fr FRA,MF,Chelsea,31-044,1991,24.0,19.0,1612.0,2.0,4.0,0.0,0.0,1.0,0.0,0.11,0.22,0.33,0.11,0.33,1.8,1.8,2.1,0.1,0.12,0.22,0.1,0.22,17.9,17.0,9.0,0.0,52.9,0.95,0.5,0.12,0.22,0.11,0.2,0.2,975.0,1134.0,86.0,16058.0,4201.0,495.0,552.0,89.7,383.0,439.0,87.2,74.0,97.0,76.3,1.9,21.0,84.0,30.0,0.0,110.0,1128.0,6.0,6.0,5.0,176.0,16.0,10.0,0.0,0.0,0.0,0.0,912.0,119.0,103.0,125.0,980.0,17.0,0.0,1.0,6.0,13.0,40.0,18.0,52.0,2.9,44.0,0.0,4.0,2.0,0.0,12.0,0.67,10.0,0.0,1.0,1.0,0.0,0.0,51.0,30.0,21.0,19.0,11.0,18.0,36.0,50.0,18.0,355.0,124.0,34.9,112.0,168.0,75.0,34.0,2.0,0.0,32.0,42.0,14.0,0.0,1352.0,29.0,276.0,701.0,477.0,36.0,1346.0,31.0,42.0,73.8,31.0,1.0,991.0,5257.0,3022.0,134.0,50.0,7.0,1101.0,1017.0,92.4,24.0,32.0,0.0,23.0,24.0,0.0,0.0,0.0,0.0,163.0,15.0,19.0,44.1
Edo Kayembe,cd COD,MF,Watford,23-282,1998,11.0,7.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.01,0.04,0.05,0.01,0.05,7.0,4.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.02,-0.1,-0.1,307.0,363.0,84.6,6239.0,1397.0,119.0,132.0,90.2,127.0,143.0,88.8,59.0,76.0,77.6,-0.3,5.0,26.0,1.0,0.0,27.0,355.0,8.0,4.0,0.0,59.0,18.0,4.0,3.0,2.0,1.0,0.0,270.0,29.0,64.0,291.0,41.0,25.0,1.0,0.0,0.0,5.0,5.0,8.0,11.0,1.58,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,8.0,8.0,2.0,5.0,9.0,55.6,4.0,102.0,37.0,36.3,50.0,47.0,5.0,13.0,1.0,0.0,12.0,10.0,18.0,0.0,442.0,26.0,137.0,280.0,64.0,3.0,434.0,5.0,10.0,50.0,5.0,0.0,300.0,1814.0,856.0,32.0,9.0,0.0,288.0,271.0,94.1,4.0,8.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,85.0,9.0,15.0,37.5
Moise Kean,it ITA,FW,Everton,22-073,2000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Keane,eng ENG,DF,Everton,29-121,1993,30.0,29.0,2612.0,2.0,2.0,0.0,0.0,3.0,1.0,0.07,0.07,0.14,0.07,0.14,1.1,1.1,0.6,0.04,0.02,0.06,0.04,0.06,29.0,19.0,5.0,0.0,26.3,0.65,0.17,0.11,0.4,0.06,0.9,0.9,859.0,1107.0,77.6,20271.0,6729.0,249.0,293.0,85.0,388.0,456.0,85.1,213.0,338.0,63.0,1.4,4.0,70.0,5.0,0.0,67.0,1079.0,28.0,28.0,1.0,166.0,45.0,0.0,0.0,0.0,0.0,0.0,685.0,128.0,294.0,208.0,728.0,97.0,0.0,2.0,1.0,29.0,21.0,11.0,14.0,0.48,9.0,2.0,0.0,3.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,46.0,34.0,32.0,12.0,2.0,23.0,39.0,59.0,16.0,207.0,86.0,41.5,117.0,76.0,14.0,50.0,31.0,0.0,19.0,60.0,143.0,2.0,1422.0,229.0,774.0,661.0,56.0,24.0,1396.0,5.0,7.0,71.4,5.0,0.0,724.0,3984.0,1784.0,47.0,7.0,0.0,781.0,755.0,96.7,6.0,3.0,1.0,16.0,9.0,1.0,0.0,0.0,2.0,300.0,114.0,69.0,62.3
Naby Keïta,gn GUI,MF,Liverpool,27-091,1995,21.0,13.0,1096.0,3.0,1.0,0.0,0.0,3.0,0.0,0.25,0.08,0.33,0.25,0.33,2.0,2.0,1.4,0.16,0.12,0.28,0.16,0.28,12.2,25.0,7.0,0.0,28.0,2.05,0.57,0.12,0.43,0.08,1.0,1.0,613.0,712.0,86.1,9827.0,2608.0,311.0,343.0,90.7,241.0,270.0,89.3,40.0,55.0,72.7,-0.4,14.0,58.0,21.0,0.0,76.0,696.0,16.0,2.0,1.0,113.0,2.0,6.0,0.0,0.0,0.0,0.0,578.0,68.0,66.0,93.0,583.0,17.0,4.0,8.0,1.0,5.0,26.0,10.0,40.0,3.28,31.0,0.0,3.0,3.0,0.0,6.0,0.49,4.0,0.0,1.0,1.0,0.0,0.0,45.0,27.0,18.0,18.0,9.0,18.0,34.0,52.9,16.0,299.0,100.0,33.4,70.0,150.0,79.0,21.0,2.0,0.0,19.0,19.0,5.0,0.0,875.0,14.0,129.0,507.0,292.0,33.0,859.0,15.0,24.0,62.5,16.0,1.0,621.0,2935.0,1724.0,89.0,26.0,8.0,709.0,627.0,88.4,22.0,10.0,0.0,29.0,14.0,0.0,0.0,0.0,0.0,120.0,8.0,16.0,33.3
