player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Fran Mérida,es ESP,MF,Espanyol,32-069,1990,9.0,2.0,199.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.04,0.06,0.11,0.04,0.11,2.2,4.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.02,-0.1,-0.1,94.0,140.0,67.1,1970.0,674.0,33.0,44.0,75.0,39.0,48.0,81.3,20.0,43.0,46.5,-0.1,4.0,23.0,2.0,0.0,12.0,131.0,9.0,5.0,0.0,17.0,8.0,1.0,4.0,2.0,2.0,0.0,73.0,21.0,46.0,108.0,20.0,10.0,0.0,1.0,1.0,5.0,11.0,3.0,7.0,3.17,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,3.0,4.0,75.0,1.0,37.0,4.0,10.8,15.0,14.0,8.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,163.0,4.0,37.0,107.0,25.0,2.0,155.0,3.0,5.0,60.0,3.0,0.0,108.0,520.0,301.0,12.0,3.0,0.0,110.0,103.0,93.6,1.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,35.0,1.0,5.0,16.7
Mikel Merino,es ESP,MF,Real Sociedad,25-324,1996,31.0,30.0,2620.0,3.0,2.0,0.0,0.0,7.0,0.0,0.1,0.07,0.17,0.1,0.17,3.7,3.7,3.4,0.13,0.12,0.25,0.13,0.25,29.1,38.0,12.0,0.0,31.6,1.31,0.41,0.08,0.25,0.1,-0.7,-0.7,1264.0,1606.0,78.7,22388.0,7330.0,595.0,701.0,84.9,494.0,592.0,83.4,146.0,242.0,60.3,-1.4,25.0,149.0,35.0,3.0,167.0,1577.0,29.0,26.0,4.0,373.0,38.0,18.0,0.0,0.0,0.0,0.0,1164.0,181.0,261.0,1307.0,151.0,60.0,2.0,6.0,10.0,22.0,61.0,46.0,66.0,2.27,49.0,0.0,3.0,4.0,7.0,10.0,0.34,5.0,0.0,0.0,3.0,2.0,0.0,72.0,48.0,24.0,40.0,8.0,20.0,55.0,36.4,35.0,524.0,162.0,30.9,136.0,283.0,105.0,53.0,10.0,0.0,43.0,34.0,53.0,2.0,1983.0,96.0,424.0,1163.0,494.0,80.0,1960.0,18.0,33.0,54.5,20.0,1.0,1335.0,4871.0,2175.0,77.0,31.0,7.0,1551.0,1405.0,90.6,31.0,51.0,0.0,63.0,69.0,4.0,2.0,1.0,0.0,301.0,99.0,73.0,57.6
Martín Merquelanz,es ESP,FW,Rayo Vallecano,26-334,1995,4.0,3.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.08,0.36,0.43,0.08,0.43,1.9,2.0,0.0,1.0,0.0,1.04,0.0,0.0,0.0,0.07,-0.1,-0.1,49.0,69.0,71.0,892.0,292.0,21.0,27.0,77.8,22.0,24.0,91.7,5.0,12.0,41.7,-0.7,6.0,2.0,6.0,2.0,7.0,62.0,7.0,4.0,0.0,12.0,5.0,4.0,3.0,2.0,1.0,0.0,43.0,7.0,19.0,49.0,10.0,5.0,0.0,1.0,0.0,3.0,3.0,4.0,7.0,3.64,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0,6.0,50.0,3.0,30.0,5.0,16.7,6.0,14.0,10.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,92.0,2.0,15.0,40.0,47.0,4.0,84.0,7.0,12.0,58.3,7.0,1.0,67.0,330.0,200.0,11.0,6.0,1.0,69.0,60.0,87.0,4.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,4.0,5.0,44.4
Matt Miazga,us USA,DF,Alavés,26-297,1995,11.0,9.0,833.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.03,0.01,0.04,0.03,0.04,9.3,7.0,3.0,0.0,42.9,0.76,0.32,0.0,0.0,0.04,-0.3,-0.3,236.0,301.0,78.4,5819.0,1965.0,56.0,69.0,81.2,115.0,128.0,89.8,64.0,103.0,62.1,-0.1,1.0,6.0,0.0,0.0,12.0,283.0,18.0,18.0,0.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,187.0,32.0,82.0,34.0,222.0,31.0,0.0,1.0,0.0,12.0,11.0,3.0,4.0,0.43,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,7.0,5.0,0.0,5.0,9.0,55.6,4.0,70.0,30.0,42.9,43.0,26.0,1.0,22.0,12.0,0.0,10.0,10.0,61.0,1.0,407.0,92.0,246.0,162.0,19.0,12.0,392.0,0.0,0.0,0.0,0.0,0.0,188.0,729.0,265.0,2.0,1.0,0.0,209.0,202.0,96.7,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,78.0,38.0,10.0,79.2
Miguel,es ESP,"FW,MF",Alavés,22-251,1999,20.0,8.0,684.0,1.0,1.0,0.0,0.0,1.0,0.0,0.13,0.13,0.26,0.13,0.26,2.0,2.0,0.3,0.27,0.04,0.3,0.27,0.3,7.6,20.0,4.0,0.0,20.0,2.63,0.53,0.05,0.25,0.1,-1.0,-1.0,99.0,144.0,68.8,1454.0,204.0,55.0,70.0,78.6,33.0,44.0,75.0,4.0,11.0,36.4,0.7,5.0,3.0,2.0,2.0,3.0,136.0,8.0,0.0,0.0,36.0,1.0,7.0,0.0,0.0,0.0,0.0,94.0,26.0,24.0,16.0,103.0,10.0,1.0,6.0,2.0,2.0,5.0,9.0,17.0,2.24,9.0,0.0,1.0,1.0,5.0,3.0,0.39,1.0,0.0,0.0,0.0,1.0,1.0,9.0,7.0,1.0,6.0,2.0,5.0,15.0,33.3,10.0,178.0,40.0,22.5,24.0,75.0,79.0,6.0,2.0,0.0,4.0,1.0,7.0,0.0,249.0,4.0,18.0,115.0,131.0,42.0,241.0,5.0,15.0,33.3,7.0,1.0,156.0,768.0,439.0,21.0,8.0,9.0,377.0,173.0,45.9,26.0,12.0,0.0,13.0,17.0,4.0,1.0,0.0,0.0,34.0,12.0,46.0,20.7
Éder Militão,br BRA,DF,Real Madrid,24-114,1998,32.0,32.0,2851.0,1.0,2.0,0.0,0.0,5.0,0.0,0.03,0.06,0.09,0.03,0.09,2.6,2.6,1.2,0.08,0.04,0.12,0.08,0.12,31.7,31.0,8.0,0.0,25.8,0.98,0.25,0.03,0.13,0.08,-1.6,-1.6,1705.0,1912.0,89.2,36934.0,10343.0,532.0,562.0,94.7,831.0,887.0,93.7,321.0,422.0,76.1,0.8,11.0,140.0,7.0,1.0,69.0,1816.0,96.0,44.0,4.0,197.0,77.0,12.0,0.0,0.0,0.0,0.0,1501.0,148.0,263.0,143.0,1617.0,74.0,20.0,10.0,8.0,34.0,27.0,20.0,32.0,1.01,23.0,1.0,0.0,3.0,3.0,5.0,0.16,2.0,0.0,0.0,1.0,1.0,1.0,59.0,37.0,36.0,13.0,10.0,25.0,48.0,52.1,23.0,269.0,92.0,34.2,142.0,96.0,31.0,43.0,18.0,0.0,25.0,70.0,113.0,3.0,2228.0,364.0,1173.0,1061.0,153.0,43.0,2141.0,11.0,20.0,55.0,11.0,1.0,1497.0,8252.0,4211.0,74.0,23.0,2.0,1560.0,1527.0,97.9,8.0,12.0,0.0,37.0,39.0,1.0,1.0,0.0,0.0,291.0,93.0,35.0,72.7
Luis Milla,es ESP,MF,Granada,27-217,1994,31.0,30.0,2592.0,3.0,3.0,3.0,3.0,4.0,0.0,0.1,0.1,0.21,0.0,0.1,3.6,1.3,3.8,0.12,0.13,0.25,0.04,0.17,28.8,19.0,3.0,3.0,15.8,0.66,0.1,0.0,0.0,0.07,-0.6,-1.3,1113.0,1397.0,79.7,22773.0,7574.0,442.0,494.0,89.5,437.0,491.0,89.0,204.0,357.0,57.1,-0.8,39.0,144.0,21.0,11.0,139.0,1211.0,186.0,98.0,2.0,216.0,91.0,36.0,62.0,27.0,26.0,0.0,916.0,143.0,338.0,135.0,1179.0,45.0,3.0,6.0,6.0,30.0,24.0,24.0,68.0,2.29,45.0,17.0,1.0,1.0,2.0,7.0,0.24,3.0,3.0,0.0,1.0,0.0,0.0,49.0,30.0,27.0,19.0,3.0,15.0,51.0,29.4,36.0,497.0,153.0,30.8,182.0,245.0,70.0,37.0,6.0,0.0,31.0,38.0,31.0,0.0,1644.0,74.0,364.0,1034.0,367.0,25.0,1469.0,22.0,34.0,64.7,24.0,2.0,1034.0,6263.0,3424.0,131.0,37.0,6.0,1052.0,978.0,93.0,14.0,18.0,0.0,36.0,67.0,0.0,0.0,0.0,0.0,295.0,35.0,52.0,40.2
Pere Milla,es ESP,"MF,FW",Elche,29-231,1992,31.0,16.0,1585.0,8.0,3.0,0.0,0.0,4.0,0.0,0.45,0.17,0.62,0.45,0.62,4.3,4.3,1.9,0.24,0.11,0.35,0.24,0.35,17.6,28.0,14.0,0.0,50.0,1.59,0.79,0.29,0.57,0.15,3.7,3.7,371.0,510.0,72.7,5964.0,1546.0,187.0,240.0,77.9,134.0,173.0,77.5,32.0,65.0,49.2,1.1,12.0,19.0,12.0,3.0,33.0,489.0,21.0,0.0,2.0,120.0,6.0,10.0,2.0,1.0,0.0,0.0,338.0,85.0,87.0,319.0,112.0,30.0,10.0,19.0,4.0,14.0,15.0,17.0,27.0,1.53,20.0,0.0,2.0,3.0,1.0,5.0,0.28,3.0,0.0,1.0,1.0,0.0,0.0,29.0,18.0,17.0,10.0,2.0,11.0,44.0,25.0,33.0,385.0,89.0,23.1,97.0,193.0,95.0,25.0,2.0,0.0,23.0,21.0,21.0,0.0,769.0,43.0,158.0,390.0,265.0,51.0,748.0,18.0,39.0,46.2,20.0,2.0,521.0,2218.0,1108.0,42.0,14.0,5.0,749.0,508.0,67.8,38.0,46.0,0.0,26.0,53.0,9.0,0.0,1.0,0.0,126.0,25.0,54.0,31.6
Santi Mina,es ESP,FW,Celta Vigo,26-156,1995,33.0,30.0,2367.0,7.0,3.0,0.0,1.0,4.0,0.0,0.27,0.11,0.38,0.27,0.38,7.9,7.1,2.0,0.3,0.07,0.37,0.27,0.35,26.3,59.0,21.0,1.0,35.6,2.24,0.8,0.12,0.33,0.12,-0.9,-0.1,455.0,673.0,67.6,6770.0,1161.0,264.0,373.0,70.8,116.0,173.0,67.1,43.0,67.0,64.2,1.0,16.0,34.0,11.0,0.0,37.0,654.0,19.0,0.0,0.0,246.0,19.0,12.0,0.0,0.0,0.0,0.0,346.0,160.0,167.0,41.0,425.0,63.0,10.0,20.0,6.0,11.0,23.0,23.0,43.0,1.63,32.0,0.0,2.0,3.0,4.0,7.0,0.27,6.0,0.0,0.0,1.0,0.0,0.0,31.0,21.0,3.0,20.0,8.0,2.0,36.0,5.6,34.0,508.0,133.0,26.2,77.0,256.0,175.0,36.0,3.0,0.0,33.0,15.0,23.0,0.0,1019.0,24.0,107.0,567.0,388.0,112.0,999.0,10.0,23.0,43.5,12.0,3.0,519.0,2063.0,1046.0,57.0,20.0,12.0,1368.0,726.0,53.1,96.0,38.0,0.0,56.0,49.0,10.0,2.0,0.0,0.0,136.0,141.0,178.0,44.2
Óscar Mingueza,es ESP,DF,Barcelona,22-364,1999,17.0,8.0,794.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,0.9,0.02,0.1,0.12,0.02,0.12,8.8,2.0,1.0,0.0,50.0,0.23,0.11,0.0,0.0,0.09,-0.2,-0.2,498.0,587.0,84.8,9028.0,2869.0,225.0,242.0,93.0,205.0,234.0,87.6,57.0,92.0,62.0,0.1,9.0,25.0,13.0,7.0,28.0,514.0,73.0,7.0,1.0,59.0,11.0,27.0,0.0,0.0,0.0,0.0,423.0,78.0,86.0,66.0,442.0,13.0,65.0,0.0,0.0,9.0,15.0,11.0,11.0,1.25,11.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,11.0,11.0,0.0,13.0,24.0,54.2,11.0,127.0,45.0,35.4,68.0,44.0,15.0,19.0,1.0,0.0,18.0,13.0,21.0,1.0,664.0,30.0,199.0,305.0,202.0,9.0,592.0,5.0,6.0,83.3,5.0,0.0,452.0,1980.0,1107.0,27.0,15.0,1.0,475.0,459.0,96.6,1.0,7.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,55.0,9.0,7.0,56.3
Rafa Mir,es ESP,FW,Sevilla,24-328,1997,32.0,18.0,1742.0,9.0,0.0,0.0,0.0,5.0,0.0,0.46,0.0,0.46,0.46,0.46,7.3,7.3,0.4,0.38,0.02,0.39,0.38,0.39,19.4,58.0,21.0,0.0,36.2,3.0,1.08,0.16,0.43,0.13,1.7,1.7,228.0,335.0,68.1,3660.0,375.0,118.0,155.0,76.1,92.0,132.0,69.7,12.0,24.0,50.0,-0.4,9.0,11.0,7.0,1.0,16.0,296.0,39.0,1.0,0.0,94.0,2.0,9.0,0.0,0.0,0.0,0.0,184.0,73.0,78.0,38.0,201.0,36.0,1.0,10.0,0.0,7.0,11.0,11.0,30.0,1.55,17.0,0.0,4.0,5.0,4.0,4.0,0.21,2.0,0.0,0.0,2.0,0.0,0.0,7.0,7.0,1.0,3.0,3.0,0.0,7.0,0.0,7.0,273.0,79.0,28.9,18.0,117.0,138.0,7.0,3.0,0.0,4.0,4.0,17.0,0.0,549.0,20.0,61.0,286.0,227.0,83.0,511.0,14.0,25.0,56.0,16.0,2.0,272.0,1467.0,644.0,23.0,10.0,9.0,821.0,388.0,47.3,67.0,26.0,0.0,30.0,21.0,23.0,0.0,0.0,0.0,68.0,69.0,68.0,50.4
Jorge Miramón,es ESP,DF,Levante,32-344,1989,26.0,21.0,1848.0,1.0,0.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,0.7,0.7,0.7,0.03,0.03,0.07,0.03,0.07,20.5,7.0,2.0,0.0,28.6,0.34,0.1,0.14,0.5,0.1,0.3,0.3,747.0,981.0,76.1,13609.0,5638.0,339.0,387.0,87.6,307.0,387.0,79.3,89.0,168.0,53.0,-0.7,14.0,53.0,21.0,8.0,78.0,772.0,209.0,8.0,0.0,136.0,29.0,38.0,0.0,0.0,0.0,0.0,479.0,279.0,223.0,34.0,681.0,45.0,201.0,2.0,3.0,32.0,47.0,29.0,27.0,1.31,19.0,5.0,1.0,0.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,34.0,23.0,20.0,11.0,3.0,14.0,39.0,35.9,25.0,243.0,81.0,33.3,98.0,93.0,52.0,34.0,5.0,1.0,29.0,42.0,48.0,0.0,1193.0,89.0,414.0,539.0,305.0,17.0,985.0,18.0,27.0,66.7,19.0,1.0,646.0,3071.0,1640.0,65.0,24.0,1.0,713.0,635.0,89.1,22.0,27.0,0.0,30.0,25.0,0.0,0.0,0.0,0.0,156.0,24.0,21.0,53.3
Juan Miranda,es ESP,DF,Betis,22-113,2000,12.0,9.0,781.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.23,0.23,0.0,0.23,0.1,0.1,1.5,0.01,0.17,0.19,0.01,0.19,8.7,6.0,2.0,2.0,33.3,0.69,0.23,0.0,0.0,0.02,-0.1,-0.1,393.0,514.0,76.5,7020.0,2814.0,172.0,191.0,90.1,177.0,217.0,81.6,37.0,90.0,41.1,0.5,8.0,25.0,9.0,4.0,35.0,408.0,106.0,11.0,0.0,49.0,7.0,28.0,0.0,0.0,0.0,0.0,290.0,102.0,122.0,381.0,13.0,15.0,95.0,1.0,3.0,10.0,22.0,14.0,15.0,1.73,13.0,0.0,0.0,0.0,1.0,3.0,0.35,3.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,14.0,4.0,4.0,7.0,20.0,35.0,13.0,128.0,39.0,30.5,59.0,44.0,25.0,18.0,5.0,0.0,13.0,13.0,28.0,0.0,608.0,30.0,171.0,307.0,154.0,10.0,504.0,2.0,6.0,33.3,2.0,0.0,329.0,1025.0,516.0,28.0,10.0,1.0,386.0,348.0,90.2,5.0,2.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,67.0,17.0,19.0,47.2
Stefan Mitrović,rs SRB,DF,Getafe,31-355,1990,31.0,30.0,2577.0,1.0,0.0,0.0,0.0,7.0,1.0,0.03,0.0,0.03,0.03,0.03,0.2,0.2,0.0,0.01,0.0,0.01,0.01,0.01,28.6,5.0,1.0,0.0,20.0,0.17,0.03,0.2,1.0,0.03,0.8,0.8,666.0,858.0,77.6,15748.0,4887.0,159.0,183.0,86.9,343.0,399.0,86.0,155.0,258.0,60.1,0.0,2.0,16.0,1.0,0.0,24.0,805.0,53.0,53.0,0.0,121.0,33.0,0.0,0.0,0.0,0.0,0.0,520.0,67.0,271.0,362.0,345.0,91.0,0.0,3.0,3.0,25.0,9.0,6.0,8.0,0.28,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,11.0,6.0,0.0,8.0,13.0,61.5,5.0,138.0,47.0,34.1,92.0,41.0,5.0,37.0,17.0,0.0,20.0,40.0,109.0,1.0,1075.0,180.0,643.0,456.0,23.0,13.0,1022.0,2.0,3.0,66.7,2.0,0.0,473.0,2677.0,913.0,12.0,0.0,0.0,531.0,517.0,97.4,4.0,2.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,261.0,89.0,40.0,69.0
Luka Modrić,hr CRO,MF,Real Madrid,36-245,1985,26.0,23.0,1889.0,2.0,5.0,1.0,1.0,3.0,0.0,0.1,0.24,0.33,0.05,0.29,2.6,1.9,3.2,0.13,0.15,0.28,0.09,0.24,21.0,24.0,7.0,0.0,29.2,1.14,0.33,0.04,0.14,0.08,-0.6,-0.9,1417.0,1610.0,88.0,26709.0,7606.0,644.0,685.0,94.0,514.0,570.0,90.2,220.0,278.0,79.1,1.8,33.0,164.0,34.0,3.0,153.0,1504.0,106.0,62.0,2.0,212.0,86.0,29.0,27.0,6.0,6.0,4.0,1231.0,168.0,211.0,164.0,1390.0,20.0,10.0,18.0,8.0,14.0,42.0,36.0,66.0,3.14,52.0,8.0,3.0,2.0,0.0,8.0,0.38,5.0,1.0,0.0,2.0,0.0,0.0,19.0,12.0,7.0,9.0,3.0,6.0,19.0,31.6,13.0,279.0,85.0,30.5,54.0,142.0,83.0,14.0,5.0,0.0,9.0,29.0,6.0,0.0,1777.0,24.0,360.0,926.0,612.0,55.0,1684.0,24.0,39.0,61.5,25.0,4.0,1345.0,7042.0,3462.0,161.0,37.0,12.0,1536.0,1448.0,94.3,23.0,23.0,0.0,22.0,38.0,1.0,0.0,0.0,0.0,140.0,9.0,16.0,36.0
Johan Mojica,co COL,DF,Elche,29-264,1992,33.0,32.0,2855.0,2.0,5.0,0.0,0.0,4.0,1.0,0.06,0.16,0.22,0.06,0.22,0.7,0.7,4.5,0.02,0.14,0.16,0.02,0.16,31.7,16.0,4.0,0.0,25.0,0.5,0.13,0.13,0.5,0.04,1.3,1.3,1419.0,1857.0,76.4,26244.0,11612.0,693.0,765.0,90.6,513.0,619.0,82.9,188.0,375.0,50.1,0.5,31.0,77.0,46.0,26.0,119.0,1518.0,339.0,23.0,2.0,228.0,71.0,124.0,2.0,0.0,2.0,0.0,966.0,477.0,414.0,1371.0,85.0,60.0,314.0,5.0,6.0,32.0,60.0,79.0,50.0,1.58,43.0,2.0,3.0,0.0,2.0,8.0,0.25,7.0,0.0,0.0,0.0,1.0,0.0,45.0,29.0,31.0,10.0,4.0,21.0,29.0,72.4,8.0,350.0,103.0,29.4,182.0,114.0,54.0,45.0,3.0,0.0,42.0,65.0,58.0,0.0,2214.0,119.0,748.0,981.0,643.0,28.0,1883.0,26.0,77.0,33.8,33.0,6.0,1434.0,7139.0,3892.0,184.0,77.0,8.0,1459.0,1316.0,90.2,47.0,27.0,0.0,36.0,51.0,4.0,0.0,0.0,0.0,294.0,36.0,20.0,64.3
Jorge Molina,es ESP,FW,Granada,40-020,1982,33.0,17.0,1799.0,10.0,5.0,0.0,0.0,2.0,0.0,0.5,0.25,0.75,0.5,0.75,5.0,5.0,3.0,0.25,0.15,0.4,0.25,0.4,20.0,41.0,19.0,0.0,46.3,2.05,0.95,0.24,0.53,0.12,5.0,5.0,311.0,486.0,64.0,4598.0,1226.0,184.0,259.0,71.0,99.0,152.0,65.1,19.0,38.0,50.0,2.0,26.0,27.0,10.0,1.0,39.0,471.0,15.0,0.0,3.0,194.0,8.0,10.0,0.0,0.0,0.0,0.0,243.0,107.0,136.0,123.0,209.0,50.0,3.0,13.0,2.0,15.0,19.0,25.0,44.0,2.2,34.0,0.0,2.0,3.0,5.0,5.0,0.25,5.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,3.0,5.0,1.0,12.0,8.3,11.0,205.0,65.0,31.7,18.0,106.0,81.0,13.0,4.0,0.0,9.0,6.0,11.0,0.0,680.0,17.0,57.0,336.0,315.0,99.0,665.0,4.0,15.0,26.7,6.0,1.0,349.0,1214.0,596.0,35.0,8.0,6.0,875.0,528.0,60.3,37.0,27.0,0.0,22.0,43.0,11.0,0.0,0.0,0.0,78.0,100.0,114.0,46.7
Jon Moncayola,es ESP,MF,Osasuna,23-364,1998,35.0,32.0,2825.0,2.0,3.0,0.0,0.0,2.0,0.0,0.06,0.1,0.16,0.06,0.16,2.2,2.2,2.3,0.07,0.07,0.14,0.07,0.14,31.4,40.0,12.0,1.0,30.0,1.27,0.38,0.05,0.17,0.06,-0.2,-0.2,1037.0,1338.0,77.5,21331.0,5474.0,381.0,434.0,87.8,451.0,523.0,86.2,187.0,325.0,57.5,0.7,34.0,99.0,25.0,8.0,97.0,1246.0,92.0,53.0,1.0,226.0,79.0,52.0,27.0,12.0,13.0,2.0,812.0,183.0,343.0,111.0,1125.0,64.0,11.0,4.0,8.0,34.0,29.0,38.0,57.0,1.82,38.0,15.0,0.0,4.0,0.0,4.0,0.13,3.0,1.0,0.0,0.0,0.0,0.0,38.0,18.0,17.0,17.0,4.0,15.0,43.0,34.9,28.0,543.0,136.0,25.0,161.0,282.0,100.0,52.0,10.0,0.0,42.0,34.0,34.0,0.0,1589.0,73.0,315.0,924.0,423.0,32.0,1498.0,11.0,17.0,64.7,11.0,0.0,911.0,3500.0,1626.0,64.0,21.0,2.0,1204.0,1039.0,86.3,24.0,20.0,0.0,22.0,23.0,1.0,0.0,0.0,0.0,272.0,24.0,25.0,49.0
Monchu,es ESP,MF,Granada,22-241,1999,14.0,7.0,668.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.06,0.03,0.09,0.06,0.09,7.4,8.0,1.0,1.0,12.5,1.08,0.13,0.0,0.0,0.05,-0.4,-0.4,284.0,344.0,82.6,5455.0,1187.0,118.0,132.0,89.4,106.0,127.0,83.5,49.0,69.0,71.0,-0.2,2.0,29.0,5.0,2.0,29.0,327.0,17.0,12.0,0.0,50.0,13.0,4.0,3.0,2.0,0.0,0.0,229.0,42.0,73.0,24.0,281.0,26.0,2.0,3.0,0.0,11.0,7.0,4.0,7.0,0.94,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,4.0,7.0,0.0,6.0,12.0,50.0,6.0,176.0,38.0,21.6,50.0,104.0,22.0,15.0,3.0,0.0,12.0,3.0,6.0,0.0,423.0,13.0,103.0,267.0,86.0,5.0,407.0,4.0,9.0,44.4,5.0,1.0,274.0,1351.0,654.0,29.0,12.0,0.0,312.0,278.0,89.1,8.0,10.0,0.0,31.0,13.0,0.0,0.0,0.0,0.0,82.0,11.0,13.0,45.8
Gonzalo Montiel,ar ARG,DF,Sevilla,25-131,1997,17.0,14.0,1021.0,1.0,2.0,0.0,0.0,6.0,0.0,0.09,0.18,0.26,0.09,0.26,0.3,0.3,1.3,0.03,0.11,0.14,0.03,0.14,11.3,5.0,1.0,0.0,20.0,0.44,0.09,0.2,1.0,0.07,0.7,0.7,531.0,683.0,77.7,9323.0,3170.0,236.0,269.0,87.7,240.0,288.0,83.3,46.0,96.0,47.9,0.7,11.0,30.0,12.0,7.0,44.0,586.0,97.0,8.0,1.0,78.0,9.0,28.0,0.0,0.0,0.0,0.0,397.0,149.0,137.0,42.0,515.0,27.0,89.0,2.0,4.0,16.0,21.0,29.0,21.0,1.85,19.0,0.0,0.0,1.0,1.0,3.0,0.26,3.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,9.0,3.0,1.0,8.0,16.0,50.0,8.0,94.0,37.0,39.4,45.0,34.0,15.0,16.0,2.0,0.0,14.0,14.0,16.0,0.0,769.0,32.0,236.0,384.0,195.0,18.0,675.0,5.0,9.0,55.6,5.0,1.0,462.0,2344.0,1363.0,47.0,18.0,1.0,539.0,495.0,91.8,9.0,2.0,0.0,10.0,12.0,4.0,0.0,0.0,0.0,101.0,12.0,8.0,60.0
