player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Juan Bernat,es ESP,DF,Paris S-G,29-072,1993,14.0,11.0,874.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.02,0.05,0.08,0.02,0.08,9.7,1.0,1.0,0.0,100.0,0.1,0.1,0.0,0.0,0.2,-0.2,-0.2,568.0,618.0,91.9,8047.0,2029.0,340.0,362.0,93.9,196.0,211.0,92.9,18.0,25.0,72.0,-0.5,4.0,30.0,4.0,1.0,23.0,558.0,60.0,10.0,1.0,72.0,4.0,15.0,0.0,0.0,0.0,0.0,498.0,89.0,31.0,514.0,35.0,15.0,50.0,1.0,1.0,2.0,11.0,5.0,6.0,0.62,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,9.0,10.0,5.0,11.0,18.0,61.1,7.0,108.0,34.0,31.5,39.0,41.0,28.0,16.0,0.0,0.0,16.0,10.0,15.0,0.0,706.0,35.0,208.0,327.0,208.0,23.0,649.0,9.0,17.0,52.9,9.0,1.0,499.0,1866.0,1042.0,40.0,9.0,3.0,564.0,519.0,92.0,10.0,6.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,49.0,5.0,7.0,41.7
Dimitry Bertaud,fr FRA,GK,Montpellier,23-340,1998,10.0,8.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,287.0,71.1,5920.0,3952.0,47.0,47.0,100.0,89.0,89.0,100.0,68.0,151.0,45.0,0.0,0.0,1.0,1.0,0.0,0.0,201.0,86.0,12.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,151.0,11.0,125.0,26.0,197.0,0.0,0.0,52.0,1.0,4.0,3.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,289.0,307.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,138.0,598.0,375.0,0.0,0.0,0.0,123.0,123.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0
Jason Berthomier,fr FRA,MF,Clermont Foot,32-126,1990,29.0,22.0,1732.0,1.0,5.0,0.0,0.0,0.0,0.0,0.05,0.26,0.31,0.05,0.31,2.0,2.0,3.9,0.1,0.21,0.31,0.1,0.31,19.2,23.0,4.0,6.0,17.4,1.2,0.21,0.04,0.25,0.09,-1.0,-1.0,1140.0,1396.0,81.7,20187.0,5416.0,578.0,630.0,91.7,409.0,471.0,86.8,139.0,253.0,54.9,1.1,46.0,98.0,22.0,8.0,101.0,1242.0,154.0,73.0,4.0,199.0,56.0,46.0,77.0,35.0,25.0,4.0,1000.0,141.0,255.0,1245.0,97.0,39.0,3.0,1.0,1.0,34.0,49.0,21.0,77.0,4.0,37.0,29.0,6.0,3.0,1.0,7.0,0.36,1.0,5.0,0.0,1.0,0.0,0.0,29.0,22.0,5.0,19.0,5.0,12.0,35.0,34.3,23.0,342.0,127.0,37.1,70.0,188.0,84.0,19.0,2.0,0.0,17.0,10.0,6.0,0.0,1550.0,18.0,291.0,869.0,473.0,38.0,1395.0,17.0,29.0,58.6,19.0,2.0,1047.0,3780.0,1874.0,84.0,26.0,6.0,1335.0,1178.0,88.2,28.0,23.0,0.0,16.0,15.0,2.0,0.0,0.0,0.0,135.0,11.0,20.0,35.5
Giulian Biancone,fr FRA,DF,Troyes,22-042,2000,31.0,24.0,2140.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.08,0.08,0.0,0.08,2.0,2.0,1.0,0.08,0.04,0.12,0.08,0.12,23.8,28.0,7.0,1.0,25.0,1.18,0.29,0.0,0.0,0.07,-2.0,-2.0,873.0,1180.0,74.0,16333.0,6971.0,381.0,451.0,84.5,370.0,478.0,77.4,108.0,210.0,51.4,1.0,15.0,60.0,21.0,13.0,84.0,1016.0,164.0,26.0,0.0,138.0,32.0,68.0,0.0,0.0,0.0,0.0,675.0,213.0,292.0,169.0,775.0,62.0,138.0,6.0,5.0,16.0,57.0,33.0,34.0,1.43,27.0,2.0,0.0,4.0,1.0,2.0,0.08,1.0,1.0,0.0,0.0,0.0,0.0,68.0,36.0,42.0,21.0,5.0,25.0,50.0,50.0,25.0,387.0,126.0,32.6,196.0,146.0,45.0,39.0,8.0,0.0,31.0,66.0,67.0,1.0,1490.0,126.0,593.0,657.0,333.0,48.0,1332.0,11.0,25.0,44.0,15.0,2.0,820.0,4669.0,2662.0,95.0,28.0,5.0,965.0,855.0,88.6,22.0,17.0,0.0,36.0,31.0,3.0,0.0,2.0,0.0,205.0,53.0,38.0,58.2
El Bilal Touré,ml MLI,FW,Reims,20-221,2001,19.0,13.0,1041.0,2.0,3.0,1.0,1.0,2.0,0.0,0.17,0.26,0.43,0.09,0.35,4.0,3.2,1.4,0.34,0.12,0.47,0.28,0.4,11.6,30.0,9.0,0.0,30.0,2.59,0.78,0.03,0.11,0.11,-2.0,-2.2,208.0,281.0,74.0,2801.0,375.0,133.0,166.0,80.1,60.0,81.0,74.1,6.0,13.0,46.2,1.6,9.0,12.0,4.0,1.0,9.0,272.0,9.0,0.0,0.0,85.0,4.0,3.0,0.0,0.0,0.0,0.0,173.0,63.0,45.0,59.0,155.0,29.0,0.0,5.0,1.0,5.0,9.0,12.0,19.0,1.64,14.0,0.0,1.0,2.0,1.0,4.0,0.35,2.0,0.0,0.0,2.0,0.0,0.0,17.0,11.0,2.0,10.0,5.0,3.0,6.0,50.0,3.0,197.0,48.0,24.4,35.0,96.0,66.0,16.0,3.0,0.0,13.0,5.0,14.0,0.0,424.0,18.0,58.0,216.0,174.0,46.0,414.0,10.0,18.0,55.6,10.0,0.0,227.0,1094.0,540.0,30.0,10.0,4.0,574.0,295.0,51.4,28.0,14.0,0.0,20.0,15.0,6.0,0.0,0.0,0.0,54.0,43.0,56.0,43.4
Jean-Claude Billong,cm CMR,DF,Clermont Foot,28-135,1993,14.0,9.0,890.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,9.9,4.0,1.0,0.0,25.0,0.4,0.1,0.0,0.0,0.05,-0.2,-0.2,381.0,440.0,86.6,7796.0,2454.0,118.0,132.0,89.4,205.0,223.0,91.9,53.0,77.0,68.8,-0.1,1.0,9.0,1.0,1.0,13.0,432.0,8.0,7.0,0.0,36.0,7.0,2.0,0.0,0.0,0.0,0.0,352.0,26.0,62.0,18.0,387.0,17.0,1.0,2.0,1.0,9.0,9.0,5.0,3.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,13.0,2.0,1.0,5.0,9.0,55.6,4.0,78.0,37.0,47.4,47.0,28.0,3.0,9.0,2.0,0.0,7.0,16.0,33.0,0.0,521.0,69.0,313.0,218.0,15.0,11.0,513.0,2.0,2.0,100.0,2.0,0.0,329.0,1588.0,753.0,6.0,0.0,1.0,360.0,352.0,97.8,2.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,80.0,28.0,10.0,73.7
Nathan Bitu Mazala,fr FRA,DF,Paris S-G,19-153,2002,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,129.0,28.0,7.0,7.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,5.0,4.0,0.0,9.0,1.0,1.0,100.0,1.0,0.0,9.0,46.0,7.0,1.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Bizot,nl NED,GK,Brest,31-063,1991,36.0,36.0,3240.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.3,0.0,0.01,0.01,0.0,0.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,1138.0,69.4,29480.0,20109.0,72.0,72.0,100.0,320.0,322.0,99.4,397.0,743.0,53.4,0.7,3.0,14.0,0.0,0.0,0.0,726.0,412.0,102.0,0.0,61.0,31.0,0.0,0.0,0.0,0.0,0.0,473.0,38.0,627.0,106.0,799.0,0.0,0.0,183.0,2.0,22.0,5.0,1.0,5.0,0.14,5.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,50.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1254.0,1120.0,1249.0,6.0,2.0,1.0,845.0,0.0,0.0,0.0,0.0,0.0,531.0,2606.0,1216.0,0.0,1.0,0.0,435.0,434.0,99.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0
Ludovic Blas,fr FRA,"MF,FW",Nantes,24-132,1997,33.0,33.0,2801.0,9.0,4.0,4.0,4.0,9.0,0.0,0.29,0.13,0.42,0.16,0.29,10.0,6.9,2.4,0.32,0.08,0.4,0.22,0.3,31.1,79.0,29.0,0.0,36.7,2.54,0.93,0.06,0.17,0.09,-1.0,-1.9,770.0,971.0,79.3,16199.0,3613.0,274.0,330.0,83.0,346.0,410.0,84.4,138.0,184.0,75.0,1.6,29.0,101.0,28.0,6.0,86.0,907.0,64.0,16.0,2.0,188.0,41.0,24.0,2.0,0.0,0.0,0.0,743.0,97.0,131.0,795.0,128.0,20.0,8.0,4.0,6.0,19.0,41.0,35.0,79.0,2.54,56.0,1.0,6.0,7.0,6.0,11.0,0.35,9.0,0.0,0.0,1.0,1.0,0.0,34.0,23.0,6.0,20.0,8.0,12.0,28.0,42.9,16.0,541.0,156.0,28.8,79.0,271.0,191.0,25.0,3.0,0.0,22.0,38.0,6.0,1.0,1449.0,19.0,181.0,785.0,615.0,107.0,1385.0,57.0,133.0,42.9,67.0,7.0,1124.0,5532.0,2867.0,151.0,50.0,20.0,1362.0,1046.0,76.8,77.0,98.0,0.0,42.0,53.0,4.0,0.0,0.0,0.0,196.0,22.0,41.0,34.9
Myron Boadu,nl NED,FW,Monaco,21-118,2001,29.0,7.0,926.0,4.0,1.0,0.0,0.0,0.0,0.0,0.39,0.1,0.49,0.39,0.49,6.6,6.6,0.3,0.65,0.03,0.67,0.65,0.67,10.3,20.0,7.0,0.0,35.0,1.94,0.68,0.2,0.57,0.33,-2.6,-2.6,131.0,162.0,80.9,1912.0,287.0,76.0,90.0,84.4,42.0,48.0,87.5,7.0,11.0,63.6,0.7,5.0,4.0,2.0,0.0,6.0,148.0,14.0,0.0,1.0,60.0,0.0,3.0,0.0,0.0,0.0,0.0,109.0,37.0,16.0,31.0,105.0,5.0,0.0,7.0,0.0,1.0,9.0,5.0,22.0,2.14,13.0,0.0,6.0,0.0,2.0,3.0,0.29,2.0,0.0,1.0,0.0,0.0,0.0,10.0,7.0,2.0,3.0,5.0,1.0,5.0,20.0,4.0,204.0,51.0,25.0,18.0,77.0,109.0,6.0,0.0,0.0,6.0,2.0,1.0,0.0,289.0,1.0,18.0,109.0,173.0,69.0,275.0,12.0,18.0,66.7,13.0,0.0,170.0,549.0,232.0,12.0,5.0,3.0,457.0,210.0,46.0,48.0,18.0,0.0,19.0,11.0,11.0,0.0,0.0,0.0,33.0,18.0,36.0,33.3
Jérôme Boateng,de GER,DF,Lyon,33-251,1988,23.0,19.0,1604.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,1.4,0.02,0.08,0.1,0.02,0.1,17.8,5.0,3.0,0.0,60.0,0.28,0.17,0.0,0.0,0.06,-0.3,-0.3,974.0,1104.0,88.2,23206.0,7135.0,195.0,209.0,93.3,552.0,578.0,95.5,223.0,309.0,72.2,-0.4,7.0,80.0,6.0,1.0,74.0,1068.0,36.0,33.0,4.0,74.0,29.0,3.0,0.0,0.0,0.0,0.0,880.0,62.0,162.0,222.0,837.0,31.0,2.0,4.0,1.0,10.0,29.0,3.0,18.0,1.01,15.0,1.0,0.0,2.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,12.0,10.0,0.0,9.0,19.0,47.4,10.0,108.0,41.0,38.0,44.0,58.0,6.0,24.0,9.0,1.0,15.0,34.0,70.0,0.0,1251.0,147.0,627.0,666.0,32.0,12.0,1216.0,1.0,3.0,33.3,1.0,1.0,818.0,4489.0,2359.0,53.0,3.0,0.0,903.0,895.0,99.1,1.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,141.0,18.0,10.0,64.3
Antonin Bobichon,fr FRA,"MF,FW",Angers,26-240,1995,4.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,80.0,254.0,84.0,9.0,10.0,90.0,5.0,6.0,83.3,2.0,3.0,66.7,0.0,0.0,5.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,4.0,2.0,1.0,16.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,5.0,14.0,4.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,16.0,65.0,27.0,1.0,0.0,0.0,19.0,16.0,84.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,25.0
Quentin Boisgard,fr FRA,"MF,FW",Lorient,25-056,1997,25.0,9.0,958.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.19,0.09,0.19,1.1,1.1,2.1,0.1,0.2,0.3,0.1,0.3,10.6,16.0,8.0,1.0,50.0,1.5,0.75,0.06,0.13,0.07,-0.1,-0.1,285.0,396.0,72.0,4931.0,1468.0,147.0,180.0,81.7,93.0,117.0,79.5,33.0,69.0,47.8,-1.1,12.0,28.0,10.0,3.0,22.0,352.0,44.0,12.0,2.0,94.0,15.0,15.0,29.0,9.0,14.0,2.0,262.0,55.0,79.0,30.0,341.0,10.0,3.0,4.0,1.0,4.0,19.0,13.0,30.0,2.82,19.0,6.0,0.0,2.0,3.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,7.0,7.0,2.0,2.0,15.0,13.3,13.0,201.0,59.0,29.4,41.0,101.0,59.0,11.0,0.0,0.0,11.0,10.0,3.0,0.0,533.0,10.0,98.0,244.0,229.0,20.0,489.0,16.0,33.0,48.5,19.0,1.0,334.0,1749.0,998.0,44.0,15.0,3.0,403.0,332.0,82.4,27.0,24.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,92.0,8.0,19.0,29.6
Charles Boli,fr FRA,MF,Lens,23-255,1998,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,81.0,285.0,70.0,11.0,13.0,84.6,4.0,4.0,100.0,2.0,4.0,50.0,0.0,1.0,2.0,0.0,0.0,1.0,19.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,15.0,2.0,4.0,18.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,8.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,100.0,0.0,4.0,2.0,50.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,15.0,8.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,112.0,56.0,5.0,1.0,0.0,22.0,19.0,86.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sven Botman,nl NED,DF,Lille,22-120,2000,24.0,24.0,2160.0,3.0,1.0,0.0,0.0,4.0,0.0,0.12,0.04,0.17,0.12,0.17,1.4,1.4,0.4,0.06,0.02,0.07,0.06,0.07,24.0,14.0,5.0,0.0,35.7,0.58,0.21,0.21,0.6,0.1,1.6,1.6,1282.0,1438.0,89.2,27485.0,9309.0,410.0,443.0,92.6,627.0,670.0,93.6,234.0,299.0,78.3,0.6,7.0,69.0,2.0,0.0,71.0,1393.0,45.0,41.0,1.0,140.0,55.0,0.0,0.0,0.0,0.0,0.0,1156.0,110.0,172.0,967.0,366.0,60.0,4.0,3.0,4.0,15.0,28.0,17.0,14.0,0.58,13.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,22.0,14.0,0.0,9.0,21.0,42.9,12.0,171.0,69.0,40.4,110.0,59.0,2.0,49.0,20.0,0.0,29.0,36.0,119.0,1.0,1691.0,252.0,907.0,826.0,39.0,22.0,1649.0,2.0,4.0,50.0,3.0,0.0,1051.0,5178.0,2741.0,61.0,5.0,0.0,1194.0,1169.0,97.9,6.0,1.0,0.0,18.0,11.0,1.0,0.0,2.0,0.0,198.0,71.0,26.0,73.2
Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,27-182,1994,32.0,26.0,2260.0,9.0,5.0,0.0,0.0,4.0,1.0,0.36,0.2,0.56,0.36,0.56,8.1,8.1,2.8,0.32,0.11,0.43,0.32,0.43,25.1,80.0,31.0,3.0,38.8,3.19,1.23,0.11,0.29,0.1,0.9,0.9,499.0,732.0,68.2,8627.0,2316.0,267.0,333.0,80.2,150.0,221.0,67.9,58.0,122.0,47.5,2.2,27.0,33.0,19.0,6.0,58.0,671.0,61.0,14.0,0.0,167.0,49.0,52.0,14.0,11.0,1.0,0.0,433.0,140.0,159.0,138.0,480.0,35.0,27.0,6.0,2.0,20.0,33.0,37.0,73.0,2.91,37.0,6.0,17.0,7.0,2.0,9.0,0.36,3.0,3.0,1.0,1.0,0.0,1.0,46.0,27.0,15.0,16.0,15.0,15.0,55.0,27.3,40.0,620.0,157.0,25.3,106.0,274.0,240.0,34.0,0.0,0.0,34.0,12.0,34.0,1.0,1220.0,52.0,199.0,554.0,568.0,142.0,1163.0,67.0,144.0,46.5,77.0,9.0,848.0,4379.0,2715.0,131.0,36.0,40.0,1219.0,816.0,66.9,99.0,67.0,0.0,53.0,49.0,4.0,0.0,0.0,0.0,190.0,66.0,77.0,46.2
Hicham Boudaoui,dz ALG,MF,Nice,22-231,1999,27.0,19.0,1508.0,3.0,1.0,0.0,0.0,7.0,0.0,0.18,0.06,0.24,0.18,0.24,0.8,0.8,2.7,0.05,0.16,0.21,0.05,0.21,16.8,12.0,3.0,0.0,25.0,0.72,0.18,0.25,1.0,0.07,2.2,2.2,463.0,608.0,76.2,7012.0,1562.0,254.0,303.0,83.8,165.0,207.0,79.7,26.0,56.0,46.4,-1.7,14.0,34.0,14.0,6.0,38.0,596.0,12.0,5.0,2.0,140.0,8.0,33.0,1.0,0.0,0.0,0.0,457.0,78.0,73.0,84.0,483.0,22.0,6.0,1.0,2.0,13.0,25.0,26.0,28.0,1.67,23.0,0.0,1.0,1.0,2.0,4.0,0.24,3.0,0.0,1.0,0.0,0.0,0.0,32.0,19.0,18.0,9.0,5.0,14.0,37.0,37.8,23.0,355.0,93.0,26.2,99.0,169.0,87.0,29.0,4.0,2.0,25.0,25.0,16.0,0.0,818.0,30.0,151.0,447.0,278.0,37.0,807.0,19.0,36.0,52.8,20.0,2.0,586.0,2844.0,1327.0,64.0,22.0,5.0,686.0,571.0,83.2,26.0,38.0,0.0,31.0,24.0,4.0,0.0,0.0,0.0,114.0,16.0,13.0,55.2
Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,32-082,1990,29.0,26.0,2188.0,3.0,4.0,1.0,1.0,2.0,0.0,0.12,0.16,0.29,0.08,0.25,2.1,1.3,3.7,0.09,0.15,0.24,0.05,0.21,24.3,24.0,8.0,7.0,33.3,0.99,0.33,0.08,0.25,0.05,0.9,0.7,1183.0,1505.0,78.6,23230.0,5629.0,477.0,549.0,86.9,461.0,553.0,83.4,212.0,328.0,64.6,0.3,48.0,105.0,29.0,4.0,120.0,1348.0,157.0,99.0,3.0,274.0,75.0,48.0,44.0,29.0,10.0,1.0,1083.0,148.0,274.0,1242.0,208.0,32.0,0.0,13.0,6.0,25.0,71.0,25.0,87.0,3.58,67.0,12.0,2.0,2.0,2.0,6.0,0.25,5.0,0.0,0.0,1.0,0.0,0.0,28.0,18.0,8.0,14.0,6.0,9.0,32.0,28.1,23.0,371.0,111.0,29.9,53.0,200.0,118.0,22.0,2.0,0.0,20.0,18.0,12.0,1.0,1731.0,45.0,299.0,1004.0,560.0,33.0,1580.0,48.0,69.0,69.6,52.0,5.0,1230.0,6200.0,3681.0,161.0,60.0,4.0,1521.0,1293.0,85.0,38.0,50.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,186.0,13.0,58.0,18.3
Sofiane Boufal,ma MAR,"FW,MF",Angers,28-237,1993,29.0,28.0,2330.0,8.0,4.0,3.0,3.0,6.0,0.0,0.31,0.15,0.46,0.19,0.35,8.2,5.9,6.4,0.32,0.25,0.56,0.23,0.48,25.9,62.0,24.0,10.0,38.7,2.39,0.93,0.08,0.21,0.1,-0.2,-0.9,775.0,1023.0,75.8,13533.0,4039.0,386.0,457.0,84.5,249.0,300.0,83.0,103.0,192.0,53.6,-2.4,58.0,60.0,36.0,4.0,99.0,873.0,150.0,44.0,4.0,181.0,61.0,52.0,85.0,22.0,31.0,5.0,729.0,108.0,186.0,186.0,790.0,13.0,8.0,17.0,3.0,22.0,47.0,38.0,124.0,4.79,59.0,30.0,16.0,3.0,11.0,15.0,0.58,6.0,3.0,1.0,2.0,3.0,0.0,48.0,33.0,16.0,21.0,11.0,16.0,35.0,45.7,19.0,442.0,104.0,23.5,70.0,216.0,156.0,25.0,2.0,0.0,23.0,9.0,4.0,0.0,1506.0,9.0,105.0,799.0,729.0,125.0,1367.0,95.0,184.0,51.6,109.0,10.0,1174.0,6009.0,3743.0,212.0,65.0,33.0,1407.0,1128.0,80.2,82.0,101.0,0.0,49.0,82.0,14.0,2.0,0.0,0.0,122.0,12.0,47.0,20.3
Farid Boulaya,dz ALG,"MF,FW",Metz,29-076,1993,22.0,16.0,1366.0,4.0,2.0,0.0,0.0,1.0,1.0,0.26,0.13,0.4,0.26,0.4,1.5,1.5,2.5,0.1,0.16,0.26,0.1,0.26,15.2,18.0,6.0,5.0,33.3,1.19,0.4,0.22,0.67,0.08,2.5,2.5,441.0,669.0,65.9,9047.0,2800.0,183.0,234.0,78.2,166.0,226.0,73.5,85.0,175.0,48.6,-0.5,28.0,52.0,14.0,4.0,52.0,591.0,78.0,21.0,2.0,125.0,49.0,32.0,35.0,8.0,22.0,0.0,382.0,89.0,198.0,84.0,544.0,16.0,11.0,4.0,10.0,27.0,44.0,27.0,40.0,2.64,26.0,11.0,1.0,1.0,0.0,2.0,0.13,0.0,2.0,0.0,0.0,0.0,0.0,15.0,8.0,6.0,7.0,2.0,9.0,31.0,29.0,22.0,194.0,51.0,26.3,43.0,98.0,53.0,21.0,2.0,0.0,19.0,18.0,2.0,0.0,818.0,9.0,123.0,472.0,301.0,27.0,736.0,13.0,25.0,52.0,14.0,2.0,565.0,3720.0,1923.0,96.0,38.0,12.0,693.0,563.0,81.2,22.0,32.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,106.0,10.0,20.0,33.3
